id,company_id,year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,year_label,fiscal_year,month,is_ttm
795,IOC,Mar 2013,2428.0,60609,89671.0,89170.0,241878.0,66774.0,27240,17351,130514,241878.0,Mar 2013,2013.0,Mar,False
796,IOC,Mar 2014,2428.0,65485,94916.0,103124.0,265953.0,72554.0,38061,15895,139443,265953.0,Mar 2014,2014.0,Mar,False
797,IOC,Mar 2015,2428.0,66404,64893.0,100158.0,233883.0,76781.0,40378,16069,100655,233883.0,Mar 2015,2015.0,Mar,False
798,IOC,Mar 2016,2370.0,87610,58552.0,83184.0,231715.0,100033.0,26219,31185,74278,231715.0,Mar 2016,2016.0,Mar,False
799,IOC,Mar 2017,4739.0,97357,63271.0,108352.0,273719.0,115958.0,16778,43687,97295,273719.0,Mar 2017,2017.0,Mar,False
800,IOC,Mar 2018,9479.0,104395,65650.0,116336.0,295860.0,124053.0,19130,44806,107871,295860.0,Mar 2018,2018.0,Mar,False
801,IOC,Mar 2019,9181.0,103288,96765.0,126128.0,335363.0,132494.0,28281,44112,130476,335363.0,Mar 2019,2019.0,Mar,False
802,IOC,Mar 2020,9181.0,86217,129790.0,104773.0,329962.0,147022.0,32845,35571,114524,329962.0,Mar 2020,2020.0,Mar,False
803,IOC,Mar 2021,9181.0,102657,116649.0,126658.0,355145.0,157085.0,36291,44717,117053,355145.0,Mar 2021,2021.0,Mar,False
804,IOC,Mar 2022,9181.0,124354,132020.0,145327.0,410882.0,160514.0,47469,52352,150546,410882.0,Mar 2022,2022.0,Mar,False
805,IOC,Mar 2023,13772.0,125949,148977.0,153298.0,441995.0,180048.0,51133,52190,158624,441995.0,Mar 2023,2023.0,Mar,False
806,IOC,Mar 2024,13772.0,169645,132628.0,166639.0,482683.0,195998.0,61032,65542,160111,482683.0,Mar 2024,2024.0,Mar,False
807,IOC,Sep 2024,13772.0,167594,163401.0,165544.0,510310.0,202737.0,66316,70178,171079,510310.0,Sep 2024,2024.0,Sep,False
808,IRCTC,Mar 2015,20.0,424,0.0,718.0,1162.0,155.0,16,0,990,1162.0,Mar 2015,2015.0,Mar,False
809,IRCTC,Mar 2016,20.0,522,0.0,895.0,1437.0,159.0,14,0,1264,1437.0,Mar 2016,2016.0,Mar,False
810,IRCTC,Mar 2017,40.0,747,0.0,1040.0,1826.0,170.0,17,0,1639,1826.0,Mar 2017,2017.0,Mar,False
811,IRCTC,Mar 2018,40.0,915,0.0,1365.0,2319.0,190.0,8,0,2122,2319.0,Mar 2018,2018.0,Mar,False
812,IRCTC,Mar 2019,160.0,911,0.0,1523.0,2594.0,182.0,40,0,2372,2594.0,Mar 2019,2019.0,Mar,False
813,IRCTC,Mar 2020,160.0,1154,0.0,1928.0,3241.0,285.0,16,0,2941,3241.0,Mar 2020,2020.0,Mar,False
814,IRCTC,Mar 2021,160.0,1296,79.0,1618.0,3153.0,311.0,24,0,2818,3153.0,Mar 2021,2021.0,Mar,False
815,IRCTC,Mar 2022,160.0,1710,105.0,1909.0,3884.0,335.0,26,0,3522,3884.0,Mar 2022,2022.0,Mar,False
816,IRCTC,Mar 2023,160.0,2318,84.0,2526.0,5089.0,351.0,34,0,4704,5089.0,Mar 2023,2023.0,Mar,False
817,IRCTC,Mar 2024,160.0,3070,60.0,2801.0,6091.0,343.0,443,0,5306,6091.0,Mar 2024,2024.0,Mar,False
818,IRCTC,Sep 2024,160.0,3363,42.0,3234.0,6800.0,314.0,466,15,6005,6800.0,Sep 2024,2024.0,Sep,False
819,IRFC,Mar 2013,2352.0,4042,58753.0,5608.0,70755.0,13.0,0,13,70729,70755.0,Mar 2013,2013.0,Mar,False
820,IRFC,Mar 2014,3352.0,4210,69917.0,6451.0,83930.0,13.0,0,11,83906,83930.0,Mar 2014,2014.0,Mar,False
821,IRFC,Mar 2015,3584.0,5098,71270.0,7696.0,87647.0,12.0,0,9,87626,87647.0,Mar 2015,2015.0,Mar,False
822,IRFC,Mar 2016,4526.0,6999,87503.0,9372.0,108400.0,12.0,0,8,108381,108400.0,Mar 2016,2016.0,Mar,False
823,IRFC,Mar 2017,6526.0,5483,106395.0,11245.0,129650.0,12.0,0,8,129630,129650.0,Mar 2017,2017.0,Mar,False
824,IRFC,Mar 2018,6526.0,7402,134006.0,13534.0,161468.0,11.0,0,14,161443,161468.0,Mar 2018,2018.0,Mar,False
825,IRFC,Mar 2019,9380.0,15648,173933.0,7642.0,206604.0,11.0,0,13,206579,206604.0,Mar 2019,2019.0,Mar,False
826,IRFC,Mar 2020,11880.0,18419,234377.0,10828.0,275504.0,11.0,0,12,275482,275504.0,Mar 2020,2020.0,Mar,False
827,IRFC,Mar 2021,13069.0,22845,323145.0,21423.0,380482.0,45.0,0,12,380424,380482.0,Mar 2021,2021.0,Mar,False
828,IRFC,Mar 2022,13069.0,27928,388440.0,20544.0,449980.0,38.0,0,10,449932,449980.0,Mar 2022,2022.0,Mar,False
829,IRFC,Mar 2023,13069.0,31612,418935.0,26744.0,490359.0,19.0,0,14,490326,490359.0,Mar 2023,2023.0,Mar,False
830,IRFC,Mar 2024,13069.0,36110,412039.0,23865.0,485082.0,22.0,4,54,485003,485082.0,Mar 2024,2024.0,Mar,False
831,IRFC,Sep 2024,13069.0,38396,403111.0,39773.0,494348.0,23.0,0,56,494269,494348.0,Sep 2024,2024.0,Sep,False
832,ITC,Mar 2013,790.0,22368,102.0,12069.0,35329.0,12140.0,2062,5981,15146,35329.0,Mar 2013,2013.0,Mar,False
833,ITC,Mar 2014,795.0,26442,242.0,13369.0,40848.0,12921.0,3117,7284,17526,40848.0,Mar 2014,2014.0,Mar,False
834,ITC,Mar 2015,802.0,30934,269.0,13948.0,45952.0,15303.0,2700,6943,21006,45952.0,Mar 2015,2015.0,Mar,False
835,ITC,Mar 2016,805.0,41875,84.0,8888.0,51651.0,15107.0,2560,11748,22237,51651.0,Mar 2016,2016.0,Mar,False
836,ITC,Mar 2017,1215.0,45198,46.0,9440.0,55898.0,15893.0,3730,17581,18694,55898.0,Mar 2017,2017.0,Mar,False
837,ITC,Mar 2018,1220.0,51290,36.0,11695.0,64241.0,16524.0,5508,22053,20156,64241.0,Mar 2018,2018.0,Mar,False
838,ITC,Mar 2019,1226.0,57915,13.0,12585.0,71739.0,19374.0,4136,25043,23185,71739.0,Mar 2019,2019.0,Mar,False
839,ITC,Mar 2020,1229.0,64044,277.0,11760.0,77311.0,21713.0,3256,28663,23678,77311.0,Mar 2020,2020.0,Mar,False
840,ITC,Mar 2021,1231.0,59116,271.0,13143.0,73761.0,23298.0,4011,24871,21580,73761.0,Mar 2021,2021.0,Mar,False
841,ITC,Mar 2022,1232.0,61223,249.0,14491.0,77196.0,24232.0,3226,24841,24898,77196.0,Mar 2022,2022.0,Mar,False
842,ITC,Mar 2023,1243.0,67912,306.0,16370.0,85831.0,25851.0,3003,29415,27561,85831.0,Mar 2023,2023.0,Mar,False
843,ITC,Mar 2024,1248.0,73259,303.0,16944.0,91754.0,27820.0,2861,31114,29959,91754.0,Mar 2024,2024.0,Mar,False
844,ITC,Sep 2024,1251.0,74015,304.0,18501.0,94071.0,29492.0,1387,28409,34784,94071.0,Sep 2024,2024.0,Sep,False
845,ONGC,Mar 2013,4278.0,148250,20686.0,80211.0,253424.0,119644.0,53385,2128,78267,253424.0,Mar 2013,2013.0,Mar,False
846,ONGC,Mar 2014,4278.0,167874,49113.0,103711.0,324976.0,155923.0,72034,4746,92273,324976.0,Mar 2014,2014.0,Mar,False
847,ONGC,Mar 2015,4278.0,176177,53944.0,103448.0,337847.0,179933.0,63393,4749,89771,337847.0,Mar 2015,2015.0,Mar,False
848,ONGC,Mar 2016,4278.0,193536,45500.0,98459.0,341772.0,166277.0,57668,33387,84440,341772.0,Mar 2016,2016.0,Mar,False
849,ONGC,Mar 2017,6417.0,187969,80029.0,170111.0,444525.0,211125.0,59042,70746,103612,444525.0,Mar 2017,2017.0,Mar,False
850,ONGC,Mar 2018,6417.0,197602,106550.0,148664.0,459232.0,226058.0,61512,67335,104328,459232.0,Mar 2018,2018.0,Mar,False
851,ONGC,Mar 2019,6290.0,210644,107742.0,167667.0,492343.0,230391.0,69056,66909,125987,492343.0,Mar 2019,2019.0,Mar,False
852,ONGC,Mar 2020,6290.0,198814,129473.0,173787.0,508364.0,243892.0,83832,56755,123884,508364.0,Mar 2020,2020.0,Mar,False
853,ONGC,Mar 2021,6290.0,214691,133187.0,187580.0,541748.0,243746.0,100309,60320,137372,541748.0,Mar 2021,2021.0,Mar,False
854,ONGC,Mar 2022,6290.0,253213,121986.0,201771.0,583260.0,254402.0,106719,66642,155496,583260.0,Mar 2022,2022.0,Mar,False
855,ONGC,Mar 2023,6290.0,274357,142255.0,190212.0,613115.0,250819.0,113945,78873,169478,613115.0,Mar 2023,2023.0,Mar,False
856,ONGC,Mar 2024,6290.0,330780,153181.0,219523.0,709774.0,298454.0,116022,102207,193091,709774.0,Mar 2024,2024.0,Mar,False
857,ONGC,Sep 2024,6290.0,345986,191489.0,213848.0,757614.0,350438.0,91497,106077,209602,757614.0,Sep 2024,2024.0,Sep,False
858,NTPC,Mar 2013,8245.0,72995,70419.0,27116.0,178776.0,71833.0,46555,4923,55465,178776.0,Mar 2013,2013.0,Mar,False
859,NTPC,Mar 2014,8245.0,79084,81455.0,31334.0,200118.0,84208.0,53825,3300,58785,200118.0,Mar 2014,2014.0,Mar,False
860,NTPC,Mar 2015,8245.0,73849,102252.0,35366.0,219712.0,91853.0,67555,1902,58403,219712.0,Mar 2015,2015.0,Mar,False
861,NTPC,Mar 2016,8245.0,83330,99424.0,33666.0,224665.0,92929.0,75046,6473,50217,224665.0,Mar 2016,2016.0,Mar,False
862,NTPC,Mar 2017,8245.0,89593,113773.0,36990.0,248601.0,104532.0,86896,7614,49560,248601.0,Mar 2017,2017.0,Mar,False
863,NTPC,Mar 2018,8245.0,95318,130049.0,48880.0,282492.0,128245.0,83386,8876,61985,282492.0,Mar 2018,2018.0,Mar,False
864,NTPC,Mar 2019,9895.0,101462,173058.0,62509.0,346923.0,150985.0,118397,8132,69409,346923.0,Mar 2019,2019.0,Mar,False
865,NTPC,Mar 2020,9895.0,108945,202984.0,55746.0,377569.0,187803.0,98508,9307,81951,377569.0,Mar 2020,2020.0,Mar,False
866,NTPC,Mar 2021,9697.0,116042,210208.0,62075.0,398022.0,203245.0,97506,10589,86681,398022.0,Mar 2021,2021.0,Mar,False
867,NTPC,Mar 2022,9697.0,125677,210707.0,69751.0,415831.0,224923.0,91126,10626,89156,415831.0,Mar 2022,2022.0,Mar,False
868,NTPC,Mar 2023,9697.0,137326,222913.0,77253.0,447189.0,240424.0,89179,13935,103651,447189.0,Mar 2023,2023.0,Mar,False
869,NTPC,Mar 2024,9697.0,151013,237131.0,81437.0,479278.0,258934.0,87664,15885,116795,479278.0,Mar 2024,2024.0,Mar,False
870,NTPC,Sep 2024,9697.0,158575,242009.0,81950.0,492230.0,259252.0,95612,16500,120866,492230.0,Sep 2024,2024.0,Sep,False
871,NHPC,Mar 2013,12301.0,17494,20340.0,12226.0,62361.0,23537.0,19962,1447,17415,62361.0,Mar 2013,2013.0,Mar,False
872,NHPC,Mar 2014,11071.0,17175,20819.0,12362.0,61427.0,29587.0,14924,1273,15643,61427.0,Mar 2014,2014.0,Mar,False
873,NHPC,Mar 2015,11071.0,19687,20584.0,10094.0,61436.0,27916.0,16378,1020,16123,61436.0,Mar 2015,2015.0,Mar,False
874,NHPC,Mar 2016,11071.0,20572,19938.0,11242.0,62823.0,22610.0,16742,606,22866,62823.0,Mar 2016,2016.0,Mar,False
875,NHPC,Mar 2017,10259.0,18756,19227.0,11946.0,60187.0,22227.0,17588,1020,19352,60187.0,Mar 2017,2017.0,Mar,False
876,NHPC,Mar 2018,10259.0,19782,18602.0,14290.0,62933.0,21201.0,19087,1125,21520,62933.0,Mar 2018,2018.0,Mar,False
877,NHPC,Mar 2019,10045.0,20753,19066.0,16870.0,66734.0,24977.0,15037,1283,25437,66734.0,Mar 2019,2019.0,Mar,False
878,NHPC,Mar 2020,10045.0,21336,23226.0,16669.0,71277.0,24402.0,17180,1398,28297,71277.0,Mar 2020,2020.0,Mar,False
879,NHPC,Mar 2021,10045.0,23008,23365.0,16717.0,73136.0,21993.0,19167,1842,30133,73136.0,Mar 2021,2021.0,Mar,False
880,NHPC,Mar 2022,10045.0,24876,26096.0,16271.0,77288.0,21825.0,22522,2386,30554,77288.0,Mar 2022,2022.0,Mar,False
881,NHPC,Mar 2023,10045.0,26916,29540.0,19710.0,86211.0,22137.0,31357,499,32218,86211.0,Mar 2023,2023.0,Mar,False
882,NHPC,Mar 2024,10045.0,28657,32561.0,22034.0,93297.0,21474.0,39831,479,31513,93297.0,Mar 2024,2024.0,Mar,False
883,NHPC,Sep 2024,10045.0,30104,34210.0,23322.0,97681.0,21286.0,44386,499,31511,97681.0,Sep 2024,2024.0,Sep,False
884,NESTLEIND,Dec 2013,96.0,2272,1189.0,2756.0,6314.0,3369.0,295,851,1799,6314.0,Dec 2013,2013.0,Dec,False
885,NESTLEIND,Dec 2014,96.0,2741,20.0,2963.0,5820.0,3177.0,245,812,1586,5820.0,Dec 2014,2014.0,Dec,False
886,NESTLEIND,Dec 2015,96.0,2721,18.0,3251.0,6086.0,2898.0,231,1325,1633,6086.0,Dec 2015,2015.0,Dec,False
887,NESTLEIND,Dec 2016,96.0,3186,33.0,3495.0,6810.0,2730.0,188,1756,2136,6810.0,Dec 2016,2016.0,Dec,False
888,NESTLEIND,Dec 2017,96.0,3324,35.0,3907.0,7363.0,2616.0,94,1979,2673,7363.0,Dec 2017,2017.0,Dec,False
889,NESTLEIND,Dec 2018,96.0,3577,35.0,4379.0,8088.0,2401.0,105,2658,2924,8088.0,Dec 2018,2018.0,Dec,False
890,NESTLEIND,Dec 2019,96.0,1822,189.0,5065.0,7173.0,2341.0,143,1751,2937,7173.0,Dec 2019,2019.0,Dec,False
891,NESTLEIND,Dec 2020,96.0,1923,147.0,5733.0,7900.0,2179.0,639,1464,3618,7900.0,Dec 2020,2020.0,Dec,False
892,NESTLEIND,Dec 2021,96.0,1850,266.0,6021.0,8234.0,2995.0,246,774,4219,8234.0,Dec 2021,2021.0,Dec,False
893,NESTLEIND,Dec 2022,96.0,2363,271.0,6249.0,8979.0,3044.0,358,778,4799,8979.0,Dec 2022,2022.0,Dec,False
894,NESTLEIND,Dec 2023,96.0,2363,271.0,6249.0,8979.0,3044.0,358,778,4799,8979.0,Dec 2023,2023.0,Dec,False
895,NESTLEIND,Mar 2024,96.0,3244,345.0,6838.0,10523.0,3460.0,1742,464,4857,10523.0,Mar 2024,2024.0,Mar,False
896,NESTLEIND,Sep 2024,96.0,3894,370.0,6747.0,11108.0,3925.0,2340,786,4057,11108.0,Sep 2024,2024.0,Sep,False
897,NAUKRI,Mar 2013,109.0,499,1.0,216.0,825.0,152.0,10,261,402,825.0,Mar 2013,2013.0,Mar,False
898,NAUKRI,Mar 2014,109.0,563,1.0,387.0,1060.0,149.0,10,538,363,1060.0,Mar 2014,2014.0,Mar,False
899,NAUKRI,Mar 2015,120.0,1295,1.0,801.0,2217.0,576.0,12,1175,455,2217.0,Mar 2015,2015.0,Mar,False
900,NAUKRI,Mar 2016,121.0,1422,1.0,382.0,1925.0,82.0,0,568,1276,1925.0,Mar 2016,2016.0,Mar,False
901,NAUKRI,Mar 2017,121.0,1471,1.0,459.0,2053.0,157.0,1,551,1343,2053.0,Mar 2017,2017.0,Mar,False
902,NAUKRI,Mar 2018,122.0,1923,1.0,550.0,2596.0,88.0,0,1565,943,2596.0,Mar 2018,2018.0,Mar,False
903,NAUKRI,Mar 2019,122.0,2421,1.0,646.0,3189.0,88.0,2,1204,1895,3189.0,Mar 2019,2019.0,Mar,False
904,NAUKRI,Mar 2020,122.0,2073,77.0,621.0,2893.0,242.0,0,1133,1518,2893.0,Mar 2020,2020.0,Mar,False
905,NAUKRI,Mar 2021,129.0,5267,65.0,831.0,6292.0,134.0,0,2324,3834,6292.0,Mar 2021,2021.0,Mar,False
906,NAUKRI,Mar 2022,129.0,17113,64.0,3177.0,20483.0,1033.0,0,15614,3836,20483.0,Mar 2022,2022.0,Mar,False
907,NAUKRI,Mar 2023,129.0,13269,108.0,3153.0,16658.0,801.0,4,12403,3450,16658.0,Mar 2023,2023.0,Mar,False
908,NAUKRI,Mar 2024,129.0,30133,246.0,5581.0,36089.0,810.0,0,31203,4077,36089.0,Mar 2024,2024.0,Mar,False
909,NAUKRI,Sep 2024,129.0,41659,256.0,8141.0,50186.0,811.0,0,45320,4055,50186.0,Sep 2024,2024.0,Sep,False
910,MOTHERSON,Mar 2013,59.0,2230,4904.0,5546.0,12739.0,5277.0,386,72,7005,12739.0,Mar 2013,2013.0,Mar,False
911,MOTHERSON,Mar 2014,88.0,2871,4840.0,7445.0,15244.0,5919.0,647,75,8603,15244.0,Mar 2014,2014.0,Mar,False
912,MOTHERSON,Mar 2015,88.0,3236,5131.0,8971.0,17425.0,6129.0,956,65,10276,17425.0,Mar 2015,2015.0,Mar,False
913,MOTHERSON,Mar 2016,132.0,4265,6069.0,9199.0,19665.0,7147.0,1397,590,10531,19665.0,Mar 2016,2016.0,Mar,False
914,MOTHERSON,Mar 2017,140.0,8132,10349.0,13322.0,31944.0,12193.0,1935,474,17343,31944.0,Mar 2017,2017.0,Mar,False
915,MOTHERSON,Mar 2018,210.0,9674,10374.0,16716.0,36974.0,14712.0,2585,792,18885,36974.0,Mar 2018,2018.0,Mar,False
916,MOTHERSON,Mar 2019,316.0,10647,11534.0,20257.0,42754.0,18423.0,1067,855,22409,42754.0,Mar 2019,2019.0,Mar,False
917,MOTHERSON,Mar 2020,316.0,10945,13136.0,20636.0,45033.0,20750.0,852,796,22635,45033.0,Mar 2020,2020.0,Mar,False
918,MOTHERSON,Mar 2021,316.0,12245,11930.0,23258.0,47749.0,20099.0,877,846,25926,47749.0,Mar 2021,2021.0,Mar,False
919,MOTHERSON,Mar 2022,452.0,20136,14130.0,21008.0,55726.0,21411.0,1310,6462,26543,55726.0,Mar 2022,2022.0,Mar,False
920,MOTHERSON,Mar 2023,678.0,21774,13792.0,25086.0,61330.0,23147.0,1478,6290,30415,61330.0,Mar 2023,2023.0,Mar,False
921,MOTHERSON,Mar 2024,678.0,25477,19922.0,38101.0,84178.0,30122.0,2498,6521,45037,84178.0,Mar 2024,2024.0,Mar,False
922,MOTHERSON,Sep 2024,704.0,31930,25417.0,39828.0,97879.0,32455.0,2693,6615,56115,97879.0,Sep 2024,2024.0,Sep,False
923,MARUTI,Mar 2013,151.0,18877,1569.0,6920.0,27517.0,10022.0,1966,7421,8107,27517.0,Mar 2013,2013.0,Mar,False
924,MARUTI,Mar 2014,151.0,21345,2004.0,7975.0,31476.0,11034.0,2640,10527,7275,31476.0,Mar 2014,2014.0,Mar,False
925,MARUTI,Mar 2015,151.0,24167,666.0,9492.0,34477.0,12490.0,1890,13298,6800,34477.0,Mar 2015,2015.0,Mar,False
926,MARUTI,Mar 2016,151.0,30465,231.0,11879.0,42726.0,12530.0,1007,20676,8513,42726.0,Mar 2016,2016.0,Mar,False
927,MARUTI,Mar 2017,151.0,36924,484.0,14402.0,51960.0,13311.0,1252,29151,8247,51960.0,Mar 2017,2017.0,Mar,False
928,MARUTI,Mar 2018,151.0,42408,121.0,17568.0,60248.0,13389.0,2132,36123,8604,60248.0,Mar 2018,2018.0,Mar,False
929,MARUTI,Mar 2019,151.0,46941,160.0,16717.0,63969.0,15437.0,1607,37504,9421,63969.0,Mar 2019,2019.0,Mar,False
930,MARUTI,Mar 2020,151.0,49262,184.0,14031.0,63628.0,15744.0,1415,37488,8980,63628.0,Mar 2020,2020.0,Mar,False
931,MARUTI,Mar 2021,151.0,52350,541.0,18335.0,71376.0,14989.0,1497,42945,11946,71376.0,Mar 2021,2021.0,Mar,False
932,MARUTI,Mar 2022,151.0,55182,426.0,18896.0,74656.0,13747.0,2936,42035,15937,74656.0,Mar 2022,2022.0,Mar,False
933,MARUTI,Mar 2023,157.0,74443,1248.0,24258.0,100106.0,27941.0,4143,49184,18837,100106.0,Mar 2023,2023.0,Mar,False
934,MARUTI,Mar 2024,157.0,85479,119.0,29550.0,115304.0,27865.0,7735,57296,22408,115304.0,Mar 2024,2024.0,Mar,False
935,MARUTI,Sep 2024,157.0,88969,158.0,32412.0,121696.0,29337.0,8303,57820,26237,121696.0,Sep 2024,2024.0,Sep,False
936,M&M,Mar 2013,295.0,19666,28711.0,27460.0,76131.0,18307.0,1631,6440,49752,76131.0,Mar 2013,2013.0,Mar,False
937,M&M,Mar 2014,295.0,23012,35167.0,29415.0,87889.0,18381.0,2191,8082,59234,87889.0,Mar 2014,2014.0,Mar,False
938,M&M,Mar 2015,296.0,25561,37911.0,30608.0,94376.0,19047.0,3032,10027,62270,94376.0,Mar 2015,2015.0,Mar,False
939,M&M,Mar 2016,270.0,26222,41553.0,31806.0,99852.0,20585.0,2371,11603,65293,99852.0,Mar 2016,2016.0,Mar,False
940,M&M,Mar 2017,311.0,29467,48762.0,35296.0,113835.0,20989.0,4279,14662,73905,113835.0,Mar 2017,2017.0,Mar,False
941,M&M,Mar 2018,543.0,36232,55898.0,43696.0,136369.0,26182.0,4269,16018,89900,136369.0,Mar 2018,2018.0,Mar,False
942,M&M,Mar 2019,544.0,39439,70848.0,51057.0,161889.0,28983.0,4760,18268,109878,161889.0,Mar 2019,2019.0,Mar,False
943,M&M,Mar 2020,554.0,39415,82092.0,43655.0,165716.0,29689.0,6856,19210,109960,165716.0,Mar 2020,2020.0,Mar,False
944,M&M,Mar 2021,555.0,41027,80625.0,42762.0,164968.0,21380.0,7873,28778,106938,164968.0,Mar 2021,2021.0,Mar,False
945,M&M,Mar 2022,556.0,46567,77605.0,47661.0,172388.0,26018.0,6703,30060,109607,172388.0,Mar 2022,2022.0,Mar,False
946,M&M,Mar 2023,557.0,55809,92247.0,55670.0,204283.0,27140.0,3969,35272,137902,204283.0,Mar 2023,2023.0,Mar,False
947,M&M,Mar 2024,557.0,65633,108647.0,59884.0,234722.0,28129.0,8039,35208,163345,234722.0,Mar 2024,2024.0,Mar,False
948,M&M,Sep 2024,558.0,69944,116844.0,67934.0,255280.0,35328.0,4544,34411,180997,255280.0,Sep 2024,2024.0,Sep,False
949,LTIM,Mar 2013,16.0,1323,234.0,756.0,2328.0,699.0,142,49,1438,2328.0,Mar 2013,2013.0,Mar,False
950,LTIM,Mar 2014,16.0,1594,110.0,945.0,2666.0,649.0,57,169,1791,2666.0,Mar 2014,2014.0,Mar,False
951,LTIM,Mar 2015,16.0,2010,218.0,734.0,2978.0,683.0,25,104,2166,2978.0,Mar 2015,2015.0,Mar,False
952,LTIM,Mar 2016,17.0,2108,55.0,958.0,3137.0,638.0,20,43,2437,3137.0,Mar 2016,2016.0,Mar,False
953,LTIM,Mar 2017,17.0,3127,0.0,1273.0,4417.0,542.0,1,941,2934,4417.0,Mar 2017,2017.0,Mar,False
954,LTIM,Mar 2018,17.0,3843,0.0,1477.0,5337.0,681.0,7,1264,3385,5337.0,Mar 2018,2018.0,Mar,False
955,LTIM,Mar 2019,17.0,4876,0.0,1770.0,6664.0,930.0,12,1740,3982,6664.0,Mar 2019,2019.0,Mar,False
956,LTIM,Mar 2020,17.0,5387,912.0,2499.0,8815.0,1920.0,59,2219,4617,8815.0,Mar 2020,2020.0,Mar,False
957,LTIM,Mar 2021,18.0,7286,798.0,2604.0,10706.0,1906.0,66,3730,5004,10706.0,Mar 2021,2021.0,Mar,False
958,LTIM,Mar 2022,30.0,14258,258.0,6027.0,20572.0,3473.0,503,6048,10548,20572.0,Mar 2022,2022.0,Mar,False
959,LTIM,Mar 2023,30.0,16562,1541.0,5348.0,23481.0,3679.0,902,5458,13442,23481.0,Mar 2023,2023.0,Mar,False
960,LTIM,Mar 2024,30.0,19988,2071.0,5456.0,27544.0,4981.0,551,8744,13269,27544.0,Mar 2024,2024.0,Mar,False
961,LTIM,Sep 2024,30.0,21045,2326.0,5361.0,28761.0,5450.0,498,9664,13149,28761.0,Sep 2024,2024.0,Sep,False
962,LT,Mar 2013,16.0,1323,234.0,756.0,2328.0,699.0,142,49,1438,2328.0,Mar 2013,2013.0,Mar,False
963,LT,Mar 2014,16.0,1594,110.0,945.0,2666.0,649.0,57,169,1791,2666.0,Mar 2014,2014.0,Mar,False
964,LT,Mar 2015,16.0,2010,218.0,734.0,2978.0,683.0,25,104,2166,2978.0,Mar 2015,2015.0,Mar,False
965,LT,Mar 2016,17.0,2108,55.0,958.0,3137.0,638.0,20,43,2437,3137.0,Mar 2016,2016.0,Mar,False
966,LT,Mar 2017,17.0,3127,0.0,1273.0,4417.0,542.0,1,941,2934,4417.0,Mar 2017,2017.0,Mar,False
967,LT,Mar 2018,17.0,3843,0.0,1477.0,5337.0,681.0,7,1264,3385,5337.0,Mar 2018,2018.0,Mar,False
968,LT,Mar 2019,17.0,4876,0.0,1770.0,6664.0,930.0,12,1740,3982,6664.0,Mar 2019,2019.0,Mar,False
969,LT,Mar 2020,17.0,5387,912.0,2499.0,8815.0,1920.0,59,2219,4617,8815.0,Mar 2020,2020.0,Mar,False
970,LT,Mar 2021,18.0,7286,798.0,2604.0,10706.0,1906.0,66,3730,5004,10706.0,Mar 2021,2021.0,Mar,False
971,LT,Mar 2022,30.0,14258,258.0,6027.0,20572.0,3473.0,503,6048,10548,20572.0,Mar 2022,2022.0,Mar,False
972,LT,Mar 2023,30.0,16562,1541.0,5348.0,23481.0,3679.0,902,5458,13442,23481.0,Mar 2023,2023.0,Mar,False
973,LT,Mar 2024,30.0,19988,2071.0,5456.0,27544.0,4981.0,551,8744,13269,27544.0,Mar 2024,2024.0,Mar,False
974,LT,Sep 2024,30.0,21045,2326.0,5361.0,28761.0,5450.0,498,9664,13149,28761.0,Sep 2024,2024.0,Sep,False
975,LODHA,Mar 2011,108.0,636,5596.0,3138.0,9478.0,991.0,159,376,7951,9478.0,Mar 2011,2011.0,Mar,False
976,LODHA,Mar 2012,108.0,1018,4259.0,3883.0,9268.0,971.0,112,181,8003,9268.0,Mar 2012,2012.0,Mar,False
977,LODHA,Mar 2015,108.0,3186,11852.0,12752.0,27998.0,2290.0,4,595,25008,27998.0,Mar 2015,2015.0,Mar,False
978,LODHA,Mar 2016,108.0,3865,13835.0,13173.0,30981.0,1899.0,176,611,28295,30981.0,Mar 2016,2016.0,Mar,False
979,LODHA,Mar 2017,113.0,3920,16183.0,13715.0,33931.0,1753.0,109,1180,30888,33931.0,Mar 2017,2017.0,Mar,False
980,LODHA,Mar 2018,396.0,4756,22616.0,12483.0,40251.0,2197.0,6,1384,36664,40251.0,Mar 2018,2018.0,Mar,False
981,LODHA,Mar 2019,396.0,3445,25641.0,20382.0,49864.0,2139.0,6,1405,46314,49864.0,Mar 2019,2019.0,Mar,False
982,LODHA,Mar 2020,396.0,4156,18423.0,17717.0,40693.0,2021.0,6,1553,37112,40693.0,Mar 2020,2020.0,Mar,False
983,LODHA,Mar 2021,396.0,4203,18193.0,16516.0,39308.0,1946.0,6,1579,35776,39308.0,Mar 2021,2021.0,Mar,False
984,LODHA,Mar 2022,482.0,11624,11537.0,14763.0,38404.0,1923.0,0,574,35908,38404.0,Mar 2022,2022.0,Mar,False
985,LODHA,Mar 2023,482.0,12181,9060.0,17399.0,39122.0,1828.0,0,246,37048,39122.0,Mar 2023,2023.0,Mar,False
986,LODHA,Mar 2024,994.0,16475,7698.0,22031.0,47198.0,1169.0,4,2500,43524,47198.0,Mar 2024,2024.0,Mar,False
987,LODHA,Sep 2024,995.0,17189,7990.0,21211.0,47385.0,1264.0,0,1460,44661,47385.0,Sep 2024,2024.0,Sep,False
