id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,year_label,fiscal_year,month,is_ttm
1103,SHRIRAMFIN,Mar 2021,17422.0,4932.0,3402.0,20.0,14.0,9089,137,3278.0,24.0,2499.0,18.0,18.0,Mar 2021,2021.0,Mar,False
1104,SHRIRAMFIN,Mar 2022,19255.0,5816.0,3666.0,19.0,18.0,9773,135,3549.0,24.0,2721.0,20.0,20.0,Mar 2022,2022.0,Mar,False
1105,SHRIRAMFIN,Mar 2023,30492.0,8706.0,8799.0,29.0,16.0,12987,601,8214.0,27.0,6020.0,32.0,22.0,Mar 2023,2023.0,Mar,False
1106,SHRIRAMFIN,Mar 2024,36388.0,10278.0,10523.0,29.0,25.0,15588,588,9960.0,26.0,7399.0,39.0,23.0,Mar 2024,2024.0,Mar,False
1107,SHRIRAMFIN,TTM,39864.0,11228.0,11416.0,29.0,1800.0,17220,628,12588.0,,9454.0,50.0,,TTM,,,True
1108,SIEMENS,Sep 2011,11955.0,10784.0,1171.0,10.0,299.0,26,154,1290.0,33.0,868.0,,24.0,Sep 2011,2011.0,Sep,False
1109,SIEMENS,Sep 2014,10678.0,10559.0,119.0,1.0,985.0,31,229,844.0,28.0,603.0,17.0,35.0,Sep 2014,2014.0,Sep,False
1110,SIEMENS,Sep 2015,10563.0,9565.0,998.0,9.0,943.0,30,224,1688.0,30.0,1174.0,33.0,30.0,Sep 2015,2015.0,Sep,False
1111,SIEMENS,Sep 2016,10837.0,9815.0,1021.0,9.0,3156.0,11,228,3938.0,26.0,2914.0,82.0,41.0,Sep 2016,2016.0,Sep,False
1112,SIEMENS,Sep 2017,11065.0,10008.0,1056.0,10.0,818.0,8,198,1669.0,32.0,1137.0,32.0,22.0,Sep 2017,2017.0,Sep,False
1113,SIEMENS,Sep 2018,12795.0,11468.0,1327.0,10.0,280.0,8,198,1402.0,36.0,901.0,25.0,28.0,Sep 2018,2018.0,Sep,False
1114,SIEMENS,Sep 2019,13084.0,11594.0,1490.0,11.0,398.0,12,199,1678.0,34.0,1099.0,31.0,23.0,Sep 2019,2019.0,Sep,False
1115,SIEMENS,Sep 2020,9946.0,8944.0,1003.0,10.0,315.0,30,252,1036.0,26.0,769.0,22.0,32.0,Sep 2020,2020.0,Sep,False
1116,SIEMENS,Sep 2021,13198.0,11746.0,1452.0,11.0,321.0,24,297,1452.0,25.0,1089.0,31.0,26.0,Sep 2021,2021.0,Sep,False
1117,SIEMENS,Sep 2022,16138.0,14278.0,1860.0,12.0,487.0,36,317,1993.0,23.0,1543.0,43.0,23.0,Sep 2022,2022.0,Sep,False
1118,SIEMENS,Sep 2023,19554.0,17067.0,2487.0,13.0,496.0,23,321,2640.0,26.0,1962.0,55.0,18.0,Sep 2023,2023.0,Sep,False
1119,SIEMENS,Sep 2024,22240.0,19136.0,3104.0,14.0,925.0,60,330,3639.0,25.0,2718.0,76.0,16.0,Sep 2024,2024.0,Sep,False
1120,SUNPHARMA,Mar 2013,11131.0,6346.0,4784.0,43.0,-90.0,43,336,4315.0,20.0,3469.0,14.0,9.0,Mar 2013,2013.0,Mar,False
1121,SUNPHARMA,Mar 2014,16080.0,9078.0,7003.0,44.0,-1968.0,44,409,4581.0,15.0,3879.0,15.0,10.0,Mar 2014,2014.0,Mar,False
1122,SUNPHARMA,Mar 2015,27392.0,19498.0,7894.0,29.0,283.0,579,1195,6403.0,14.0,5476.0,22.0,14.0,Mar 2015,2015.0,Mar,False
1123,SUNPHARMA,Mar 2016,28487.0,20313.0,8174.0,29.0,-42.0,523,1038,6571.0,14.0,5658.0,19.0,5.0,Mar 2016,2016.0,Mar,False
1124,SUNPHARMA,Mar 2017,31578.0,21476.0,10102.0,32.0,610.0,400,1265,9048.0,13.0,7846.0,29.0,12.0,Mar 2017,2017.0,Mar,False
1125,SUNPHARMA,Mar 2018,26489.0,20858.0,5631.0,21.0,-135.0,518,1500,3479.0,26.0,2542.0,9.0,23.0,Mar 2018,2018.0,Mar,False
1126,SUNPHARMA,Mar 2019,29066.0,22689.0,6377.0,22.0,-258.0,555,1753,3810.0,16.0,3208.0,11.0,25.0,Mar 2019,2019.0,Mar,False
1127,SUNPHARMA,Mar 2020,32838.0,25855.0,6983.0,21.0,382.0,303,2053,5010.0,16.0,4172.0,16.0,25.0,Mar 2020,2020.0,Mar,False
1128,SUNPHARMA,Mar 2021,33498.0,25028.0,8470.0,25.0,-3449.0,141,2080,2799.0,18.0,2272.0,12.0,62.0,Mar 2021,2021.0,Mar,False
1129,SUNPHARMA,Mar 2022,38654.0,28397.0,10258.0,27.0,-3505.0,127,2144,4481.0,24.0,3389.0,14.0,73.0,Mar 2022,2022.0,Mar,False
1130,SUNPHARMA,Mar 2023,43886.0,32235.0,11650.0,27.0,459.0,172,2529,9408.0,9.0,8513.0,35.0,33.0,Mar 2023,2023.0,Mar,False
1131,SUNPHARMA,Mar 2024,48497.0,35479.0,13018.0,28.0,865.0,238,2557,11088.0,13.0,9610.0,40.0,34.0,Mar 2024,2024.0,Mar,False
1132,SUNPHARMA,TTM,50308.0,36249.0,14059.0,27.0,1571.0,239,2554,12837.0,,11117.0,46.0,,TTM,,,True
1133,TATACONSUM,Mar 2013,7351.0,6581.0,770.0,10.0,56.0,84,105,637.0,26.0,445.0,6.0,36.0,Mar 2013,2013.0,Mar,False
1134,TATACONSUM,Mar 2014,7738.0,6986.0,752.0,10.0,170.0,87,129,707.0,26.0,510.0,7.0,29.0,Mar 2014,2014.0,Mar,False
1135,TATACONSUM,Mar 2015,7993.0,7201.0,792.0,10.0,-77.0,82,133,500.0,43.0,273.0,4.0,6.0,Mar 2015,2015.0,Mar,False
1136,TATACONSUM,Mar 2016,6637.0,6271.0,366.0,6.0,38.0,117,117,170.0,99.0,-37.0,0.0,-999.0,Mar 2016,2016.0,Mar,False
1137,TATACONSUM,Mar 2017,6780.0,5988.0,791.0,12.0,88.0,43,126,662.0,30.0,455.0,6.0,38.0,Mar 2017,2017.0,Mar,False
1138,TATACONSUM,Mar 2018,6815.0,5976.0,839.0,12.0,73.0,52,116,753.0,25.0,556.0,8.0,30.0,Mar 2018,2018.0,Mar,False
1139,TATACONSUM,Mar 2019,7252.0,6466.0,786.0,11.0,124.0,78,123,735.0,36.0,457.0,6.0,39.0,Mar 2019,2019.0,Mar,False
1140,TATACONSUM,Mar 2020,9637.0,8345.0,1292.0,13.0,-163.0,69,242,809.0,34.0,460.0,5.0,54.0,Mar 2020,2020.0,Mar,False
1141,TATACONSUM,Mar 2021,11602.0,10058.0,1544.0,13.0,91.0,73,255,1311.0,24.0,930.0,9.0,44.0,Mar 2021,2021.0,Mar,False
1142,TATACONSUM,Mar 2022,12425.0,10707.0,1719.0,14.0,88.0,87,278,1456.0,26.0,1015.0,10.0,60.0,Mar 2022,2022.0,Mar,False
1143,TATACONSUM,Mar 2023,13783.0,11927.0,1856.0,13.0,328.0,130,304,1794.0,25.0,1320.0,12.0,65.0,Mar 2023,2023.0,Mar,False
1144,TATACONSUM,Mar 2024,15206.0,12922.0,2284.0,15.0,-81.0,87,377,1696.0,23.0,1215.0,12.0,64.0,Mar 2024,2024.0,Mar,False
1145,TATACONSUM,TTM,16297.0,13802.0,2496.0,15.0,-168.0,268,499,1560.0,,1170.0,12.0,,TTM,,,True
1146,TATAMOTORS,Mar 2013,188793.0,164197.0,24596.0,13.0,213.0,3560,7601,13647.0,28.0,9976.0,35.0,6.0,Mar 2013,2013.0,Mar,False
1147,TATAMOTORS,Mar 2014,232834.0,197980.0,34853.0,15.0,-157.0,4749,11078,18869.0,25.0,14050.0,48.0,5.0,Mar 2014,2014.0,Mar,False
1148,TATAMOTORS,Mar 2015,263159.0,223920.0,39239.0,15.0,714.0,4861,13389,21703.0,35.0,14073.0,48.0,0.0,Mar 2015,2015.0,Mar,False
1149,TATAMOTORS,Mar 2016,273046.0,234650.0,38395.0,14.0,-2670.0,4889,16711,14126.0,21.0,11678.0,40.0,1.0,Mar 2016,2016.0,Mar,False
1150,TATAMOTORS,Mar 2017,269693.0,240104.0,29589.0,11.0,1869.0,4238,17905,9315.0,35.0,7557.0,26.0,0.0,Mar 2017,2017.0,Mar,False
1151,TATAMOTORS,Mar 2018,291550.0,260093.0,31458.0,11.0,5933.0,4682,21554,11155.0,39.0,9091.0,31.0,0.0,Mar 2018,2018.0,Mar,False
1152,TATAMOTORS,Mar 2019,301938.0,277274.0,24664.0,8.0,-26686.0,5759,23591,-31371.0,-8.0,-28724.0,-100.0,0.0,Mar 2019,2019.0,Mar,False
1153,TATAMOTORS,Mar 2020,261068.0,243081.0,17987.0,7.0,102.0,7243,21425,-10580.0,4.0,-11975.0,-39.0,0.0,Mar 2020,2020.0,Mar,False
1154,TATAMOTORS,Mar 2021,249795.0,217507.0,32287.0,13.0,-11118.0,8097,23547,-10474.0,24.0,-13395.0,-41.0,0.0,Mar 2021,2021.0,Mar,False
1155,TATAMOTORS,Mar 2022,278454.0,253734.0,24720.0,9.0,2424.0,9312,24836,-7003.0,60.0,-11309.0,-34.0,0.0,Mar 2022,2022.0,Mar,False
1156,TATAMOTORS,Mar 2023,345967.0,314151.0,31816.0,9.0,6664.0,10225,24860,3394.0,21.0,2690.0,7.0,32.0,Mar 2023,2023.0,Mar,False
1157,TATAMOTORS,Mar 2024,437928.0,378389.0,59538.0,14.0,5673.0,9986,27270,27955.0,-14.0,31807.0,94.0,7.0,Mar 2024,2024.0,Mar,False
1158,TATAMOTORS,TTM,440061.0,379564.0,60497.0,14.0,6617.0,8841,26580,31693.0,,33816.0,99.0,,TTM,,,True
1159,TATAPOWER,Mar 2013,33177.0,27583.0,5595.0,17.0,375.0,2642,2052,1277.0,92.0,123.0,0.0,-319.0,Mar 2013,2013.0,Mar,False
1160,TATAPOWER,Mar 2014,35726.0,28810.0,6916.0,19.0,229.0,3440,2730,975.0,99.0,12.0,-1.0,-114.0,Mar 2014,2014.0,Mar,False
1161,TATAPOWER,Mar 2015,33593.0,27292.0,6301.0,19.0,1056.0,3699,2174,1484.0,72.0,457.0,1.0,210.0,Mar 2015,2015.0,Mar,False
1162,TATAPOWER,Mar 2016,29494.0,27389.0,2105.0,7.0,4060.0,3236,1649,1281.0,53.0,786.0,2.0,53.0,Mar 2016,2016.0,Mar,False
1163,TATAPOWER,Mar 2017,27588.0,22114.0,5473.0,20.0,1297.0,3365,1956,1450.0,24.0,1100.0,3.0,39.0,Mar 2017,2017.0,Mar,False
1164,TATAPOWER,Mar 2018,26840.0,24545.0,2295.0,9.0,6586.0,3761,2346,2773.0,6.0,2611.0,9.0,15.0,Mar 2018,2018.0,Mar,False
1165,TATAPOWER,Mar 2019,29881.0,26811.0,3070.0,10.0,7186.0,4170,2393,3693.0,29.0,2606.0,9.0,15.0,Mar 2019,2019.0,Mar,False
1166,TATAPOWER,Mar 2020,29136.0,22331.0,6805.0,23.0,2280.0,4494,2634,1958.0,33.0,1316.0,4.0,41.0,Mar 2020,2020.0,Mar,False
1167,TATAPOWER,Mar 2021,32703.0,25782.0,6921.0,21.0,1775.0,4010,2745,1941.0,26.0,1439.0,4.0,44.0,Mar 2021,2021.0,Mar,False
1168,TATAPOWER,Mar 2022,42816.0,35785.0,7031.0,16.0,2486.0,3859,3122,2535.0,15.0,2156.0,5.0,32.0,Mar 2022,2022.0,Mar,False
1169,TATAPOWER,Mar 2023,55109.0,47381.0,7728.0,14.0,5540.0,4372,3439,5457.0,30.0,3810.0,10.0,19.0,Mar 2023,2023.0,Mar,False
1170,TATAPOWER,Mar 2024,61449.0,50714.0,10735.0,17.0,3416.0,4633,3786,5732.0,25.0,4280.0,12.0,17.0,Mar 2024,2024.0,Mar,False
1171,TATAPOWER,TTM,63489.0,52432.0,11057.0,17.0,3708.0,4549,3927,6289.0,,4403.0,12.0,,TTM,,,True
1172,TATASTEEL,Mar 2013,134712.0,130746.0,3965.0,3.0,1445.0,3968,5575,-4133.0,78.0,-7272.0,-6.0,-11.0,Mar 2013,2013.0,Mar,False
1173,TATASTEEL,Mar 2014,148614.0,132430.0,16184.0,11.0,716.0,4337,5841,6722.0,45.0,3665.0,3.0,27.0,Mar 2014,2014.0,Mar,False
1174,TATASTEEL,Mar 2015,139504.0,136095.0,3409.0,2.0,5994.0,4848,5944,-1388.0,99.0,-3939.0,-3.0,-20.0,Mar 2015,2015.0,Mar,False
1175,TATASTEEL,Mar 2016,101965.0,102590.0,-625.0,-1.0,10346.0,4221,5306,193.0,99.0,-497.0,0.0,-203.0,Mar 2016,2016.0,Mar,False
1176,TATASTEEL,Mar 2017,112299.0,99156.0,13144.0,12.0,-3789.0,5072,5673,-1391.0,99.0,-4169.0,-4.0,-23.0,Mar 2017,2017.0,Mar,False
1177,TATASTEEL,Mar 2018,123249.0,101816.0,21433.0,17.0,10898.0,5455,5742,21135.0,16.0,17743.0,12.0,9.0,Mar 2018,2018.0,Mar,False
1178,TATASTEEL,Mar 2019,157669.0,128351.0,29318.0,19.0,1524.0,7660,7342,15841.0,42.0,9122.0,9.0,15.0,Mar 2019,2019.0,Mar,False
1179,TATASTEEL,Mar 2020,139817.0,122354.0,17463.0,12.0,-2884.0,7533,8441,-1395.0,-99.0,1174.0,1.0,74.0,Mar 2020,2020.0,Mar,False
1180,TATASTEEL,Mar 2021,156294.0,125790.0,30504.0,20.0,180.0,7607,9234,13844.0,41.0,8190.0,6.0,40.0,Mar 2021,2021.0,Mar,False
1181,TATASTEEL,Mar 2022,243959.0,180469.0,63490.0,26.0,1300.0,5462,9101,50227.0,17.0,41749.0,33.0,16.0,Mar 2022,2022.0,Mar,False
1182,TATASTEEL,Mar 2023,243353.0,211053.0,32300.0,13.0,1569.0,6299,9335,18235.0,56.0,8075.0,7.0,50.0,Mar 2023,2023.0,Mar,False
1183,TATASTEEL,Mar 2024,229171.0,206923.0,22248.0,10.0,-6005.0,7508,9882,-1147.0,99.0,-4910.0,-4.0,-101.0,Mar 2024,2024.0,Mar,False
1184,TATASTEEL,TTM,221012.0,195697.0,25314.0,11.0,371.0,7394,10269,8022.0,,2527.0,2.0,,TTM,,,True
1185,TCS,Mar 2013,62989.0,44950.0,18040.0,29.0,1178.0,48,1080,18090.0,22.0,14076.0,36.0,31.0,Mar 2013,2013.0,Mar,False
1186,TCS,Mar 2014,81809.0,56657.0,25153.0,31.0,1637.0,39,1349,25402.0,24.0,19332.0,49.0,33.0,Mar 2014,2014.0,Mar,False
1187,TCS,Mar 2015,94648.0,70167.0,24482.0,26.0,3720.0,104,1799,26298.0,24.0,20060.0,51.0,78.0,Mar 2015,2015.0,Mar,False
1188,TCS,Mar 2016,108646.0,77969.0,30677.0,28.0,3084.0,33,1888,31840.0,24.0,24338.0,62.0,35.0,Mar 2016,2016.0,Mar,False
1189,TCS,Mar 2017,117966.0,85655.0,32311.0,27.0,4221.0,32,1987,34513.0,24.0,26357.0,67.0,35.0,Mar 2017,2017.0,Mar,False
1190,TCS,Mar 2018,123104.0,90588.0,32516.0,26.0,3642.0,52,2014,34092.0,24.0,25880.0,67.0,37.0,Mar 2018,2018.0,Mar,False
1191,TCS,Mar 2019,146463.0,106957.0,39506.0,27.0,4311.0,198,2056,41563.0,24.0,31562.0,84.0,36.0,Mar 2019,2019.0,Mar,False
1192,TCS,Mar 2020,156949.0,114840.0,42109.0,27.0,4592.0,924,3529,42248.0,23.0,32447.0,86.0,85.0,Mar 2020,2020.0,Mar,False
1193,TCS,Mar 2021,164177.0,117631.0,46546.0,28.0,1916.0,637,4065,43760.0,26.0,32562.0,88.0,43.0,Mar 2021,2021.0,Mar,False
1194,TCS,Mar 2022,191754.0,138697.0,53057.0,28.0,4018.0,784,4604,51687.0,26.0,38449.0,105.0,41.0,Mar 2022,2022.0,Mar,False
1195,TCS,Mar 2023,225458.0,166199.0,59259.0,26.0,3449.0,779,5022,56907.0,26.0,42303.0,115.0,100.0,Mar 2023,2023.0,Mar,False
1196,TCS,Mar 2024,240893.0,176597.0,64296.0,27.0,3464.0,778,4985,61997.0,26.0,46099.0,127.0,58.0,Mar 2024,2024.0,Mar,False
1197,TCS,TTM,252082.0,184491.0,67591.0,27.0,4091.0,795,5109,65778.0,,49006.0,135.0,,TTM,,,True
1198,TECHM,Mar 2013,6873.0,5451.0,1422.0,21.0,-141.0,103,200,978.0,24.0,1307.0,25.0,5.0,Mar 2013,2013.0,Mar,False
1199,TECHM,Mar 2014,18802.0,14630.0,4172.0,22.0,244.0,80,522,3815.0,20.0,3062.0,32.0,15.0,Mar 2014,2014.0,Mar,False
1200,TECHM,Mar 2015,22621.0,18428.0,4193.0,19.0,106.0,69,611,3618.0,27.0,2659.0,27.0,22.0,Mar 2015,2015.0,Mar,False
1201,TECHM,Mar 2016,26494.0,22234.0,4260.0,16.0,453.0,97,759,3857.0,22.0,3027.0,31.0,35.0,Mar 2016,2016.0,Mar,False
1202,TECHM,Mar 2017,29141.0,24956.0,4184.0,14.0,775.0,129,978,3853.0,26.0,2851.0,29.0,28.0,Mar 2017,2017.0,Mar,False
1203,TECHM,Mar 2018,30773.0,26063.0,4710.0,15.0,1417.0,162,1085,4879.0,22.0,3786.0,39.0,33.0,Mar 2018,2018.0,Mar,False
1204,TECHM,Mar 2019,34742.0,28471.0,6271.0,18.0,534.0,133,1129,5543.0,23.0,4289.0,44.0,29.0,Mar 2019,2019.0,Mar,False
1205,TECHM,Mar 2020,36868.0,31365.0,5503.0,15.0,1192.0,192,1446,5058.0,23.0,3897.0,42.0,32.0,Mar 2020,2020.0,Mar,False
1206,TECHM,Mar 2021,37855.0,31059.0,6796.0,18.0,788.0,174,1458,5953.0,27.0,4353.0,46.0,89.0,Mar 2021,2021.0,Mar,False
1207,TECHM,Mar 2022,44646.0,36626.0,8020.0,18.0,1115.0,163,1520,7452.0,24.0,5630.0,57.0,47.0,Mar 2022,2022.0,Mar,False
1208,TECHM,Mar 2023,53290.0,45527.0,7763.0,15.0,965.0,326,1957,6446.0,25.0,4857.0,50.0,91.0,Mar 2023,2023.0,Mar,False
1209,TECHM,Mar 2024,51996.0,47489.0,4506.0,9.0,927.0,392,1817,3224.0,26.0,2397.0,24.0,150.0,Mar 2024,2024.0,Mar,False
1210,TECHM,TTM,52476.0,46253.0,6223.0,12.0,1072.0,295,1852,5148.0,,3775.0,38.0,,TTM,,,True
1211,TITAN,Mar 2013,10123.0,9109.0,1014.0,10.0,99.0,51,56,1006.0,28.0,725.0,8.0,26.0,Mar 2013,2013.0,Mar,False
1212,TITAN,Mar 2014,10927.0,9880.0,1047.0,10.0,117.0,87,68,1010.0,27.0,735.0,8.0,25.0,Mar 2014,2014.0,Mar,False
1213,TITAN,Mar 2015,11913.0,10761.0,1153.0,10.0,67.0,81,90,1049.0,22.0,816.0,9.0,25.0,Mar 2015,2015.0,Mar,False
1214,TITAN,Mar 2016,11276.0,10337.0,939.0,8.0,69.0,42,98,868.0,22.0,675.0,8.0,29.0,Mar 2016,2016.0,Mar,False
1215,TITAN,Mar 2017,13261.0,12097.0,1164.0,9.0,-42.0,38,111,973.0,28.0,697.0,8.0,32.0,Mar 2017,2017.0,Mar,False
1216,TITAN,Mar 2018,16120.0,14476.0,1644.0,10.0,70.0,53,131,1530.0,28.0,1102.0,13.0,29.0,Mar 2018,2018.0,Mar,False
1217,TITAN,Mar 2019,19779.0,17785.0,1994.0,10.0,178.0,53,163,1957.0,29.0,1389.0,16.0,32.0,Mar 2019,2019.0,Mar,False
1218,TITAN,Mar 2020,21052.0,18589.0,2463.0,12.0,153.0,166,348,2102.0,29.0,1493.0,17.0,24.0,Mar 2020,2020.0,Mar,False
1219,TITAN,Mar 2021,21644.0,19919.0,1725.0,8.0,180.0,203,375,1327.0,27.0,974.0,11.0,37.0,Mar 2021,2021.0,Mar,False
1220,TITAN,Mar 2022,28799.0,25455.0,3344.0,12.0,177.0,218,399,2904.0,24.0,2198.0,24.0,31.0,Mar 2022,2022.0,Mar,False
1221,TITAN,Mar 2023,40575.0,35693.0,4882.0,12.0,306.0,300,441,4447.0,26.0,3274.0,37.0,27.0,Mar 2023,2023.0,Mar,False
1222,TITAN,Mar 2024,51084.0,45792.0,5292.0,10.0,534.0,619,584,4623.0,24.0,3496.0,39.0,28.0,Mar 2024,2024.0,Mar,False
1223,TITAN,TTM,54458.0,49219.0,5239.0,10.0,538.0,840,647,4290.0,,3243.0,37.0,,TTM,,,True
1224,TORNTPHARM,Mar 2013,3203.0,2506.0,697.0,22.0,1.0,34,83,582.0,25.0,435.0,13.0,45.0,Mar 2013,2013.0,Mar,False
1225,TORNTPHARM,Mar 2014,4172.0,3216.0,955.0,23.0,34.0,59,87,844.0,21.0,664.0,20.0,25.0,Mar 2014,2014.0,Mar,False
1226,TORNTPHARM,Mar 2015,4636.0,3616.0,1020.0,22.0,286.0,175,191,940.0,20.0,751.0,22.0,25.0,Mar 2015,2015.0,Mar,False
1227,TORNTPHARM,Mar 2016,6687.0,3954.0,2733.0,41.0,32.0,184,238,2343.0,26.0,1733.0,51.0,34.0,Mar 2016,2016.0,Mar,False
1228,TORNTPHARM,Mar 2017,5816.0,4438.0,1377.0,24.0,223.0,206,307,1088.0,14.0,934.0,28.0,25.0,Mar 2017,2017.0,Mar,False
1229,TORNTPHARM,Mar 2018,5950.0,4601.0,1349.0,23.0,299.0,308,409,931.0,27.0,678.0,20.0,35.0,Mar 2018,2018.0,Mar,False
1230,TORNTPHARM,Mar 2019,7673.0,5690.0,1983.0,26.0,-300.0,504,618,562.0,22.0,436.0,13.0,66.0,Mar 2019,2019.0,Mar,False
1231,TORNTPHARM,Mar 2020,7939.0,5769.0,2170.0,27.0,121.0,451,654,1187.0,14.0,1025.0,30.0,53.0,Mar 2020,2020.0,Mar,False
1232,TORNTPHARM,Mar 2021,8005.0,5524.0,2480.0,31.0,57.0,353,658,1526.0,18.0,1252.0,37.0,47.0,Mar 2021,2021.0,Mar,False
1233,TORNTPHARM,Mar 2022,8508.0,6077.0,2431.0,29.0,-288.0,255,662,1226.0,37.0,777.0,23.0,105.0,Mar 2022,2022.0,Mar,False
1234,TORNTPHARM,Mar 2023,9620.0,6778.0,2842.0,30.0,45.0,333,707,1847.0,33.0,1245.0,37.0,60.0,Mar 2023,2023.0,Mar,False
1235,TORNTPHARM,Mar 2024,10728.0,7360.0,3368.0,31.0,146.0,354,808,2352.0,30.0,1656.0,49.0,57.0,Mar 2024,2024.0,Mar,False
1236,TORNTPHARM,TTM,11302.0,7662.0,3640.0,32.0,72.0,276,797,2639.0,,1862.0,55.0,,TTM,,,True
1237,TRENT,Mar 2013,2132.0,2128.0,5.0,0.0,58.0,29,45,-10.0,99.0,-27.0,-1.0,-87.0,Mar 2013,2013.0,Mar,False
1238,TRENT,Mar 2014,2333.0,2343.0,-10.0,0.0,91.0,26,54,1.0,99.0,-19.0,-1.0,-125.0,Mar 2014,2014.0,Mar,False
1239,TRENT,Mar 2015,2284.0,2196.0,88.0,4.0,208.0,22,75,200.0,35.0,129.0,4.0,26.0,Mar 2015,2015.0,Mar,False
1240,TRENT,Mar 2016,1686.0,1596.0,90.0,5.0,86.0,48,39,90.0,39.0,55.0,2.0,54.0,Mar 2016,2016.0,Mar,False
1241,TRENT,Mar 2017,1812.0,1679.0,134.0,7.0,81.0,46,41,128.0,34.0,85.0,3.0,39.0,Mar 2017,2017.0,Mar,False
1242,TRENT,Mar 2018,2157.0,1949.0,208.0,10.0,27.0,44,46,147.0,41.0,87.0,3.0,44.0,Mar 2018,2018.0,Mar,False
1243,TRENT,Mar 2019,2630.0,2390.0,241.0,9.0,30.0,51,52,165.0,44.0,95.0,3.0,45.0,Mar 2019,2019.0,Mar,False
1244,TRENT,Mar 2020,3486.0,2957.0,529.0,15.0,147.0,263,247,165.0,36.0,106.0,3.0,29.0,Mar 2020,2020.0,Mar,False
1245,TRENT,Mar 2021,2593.0,2479.0,114.0,4.0,199.0,261,257,-205.0,-12.0,-181.0,-4.0,-15.0,Mar 2021,2021.0,Mar,False
1246,TRENT,Mar 2022,4498.0,3903.0,595.0,13.0,152.0,325,311,111.0,69.0,35.0,3.0,57.0,Mar 2022,2022.0,Mar,False
1247,TRENT,Mar 2023,8242.0,7128.0,1114.0,14.0,341.0,409,494,552.0,29.0,394.0,13.0,18.0,Mar 2023,2023.0,Mar,False
1248,TRENT,Mar 2024,12375.0,10404.0,1971.0,16.0,989.0,368,671,1921.0,23.0,1477.0,42.0,8.0,Mar 2024,2024.0,Mar,False
1249,TRENT,TTM,15025.0,12672.0,2354.0,16.0,960.0,196,756,2362.0,,1809.0,51.0,,TTM,,,True
1250,TVSMOTOR,Mar 2013,7510.0,7072.0,438.0,6.0,130.0,103,176,290.0,32.0,198.0,4.0,30.0,Mar 2013,2013.0,Mar,False
1251,TVSMOTOR,Mar 2014,8384.0,7892.0,492.0,6.0,44.0,80,149,307.0,39.0,187.0,4.0,37.0,Mar 2014,2014.0,Mar,False
1252,TVSMOTOR,Mar 2015,10256.0,9650.0,605.0,6.0,80.0,62,179,444.0,28.0,328.0,7.0,28.0,Mar 2015,2015.0,Mar,False
1253,TVSMOTOR,Mar 2016,11377.0,10558.0,819.0,7.0,93.0,70,262,580.0,26.0,429.0,9.0,28.0,Mar 2016,2016.0,Mar,False
1254,TVSMOTOR,Mar 2017,12463.0,11591.0,871.0,7.0,163.0,60,317,658.0,23.0,509.0,11.0,23.0,Mar 2017,2017.0,Mar,False
1255,TVSMOTOR,Mar 2018,16340.0,14769.0,1571.0,10.0,71.0,338,374,931.0,29.0,665.0,14.0,24.0,Mar 2018,2018.0,Mar,False
1256,TVSMOTOR,Mar 2019,20160.0,17997.0,2163.0,11.0,25.0,663,442,1083.0,33.0,725.0,15.0,24.0,Mar 2019,2019.0,Mar,False
1257,TVSMOTOR,Mar 2020,18849.0,16585.0,2264.0,12.0,12.0,855,556,865.0,25.0,647.0,13.0,27.0,Mar 2020,2020.0,Mar,False
1258,TVSMOTOR,Mar 2021,19421.0,17189.0,2232.0,11.0,36.0,881,565,822.0,26.0,608.0,13.0,28.0,Mar 2021,2021.0,Mar,False
1259,TVSMOTOR,Mar 2022,24355.0,21601.0,2755.0,11.0,-5.0,940,743,1067.0,31.0,731.0,16.0,24.0,Mar 2022,2022.0,Mar,False
1260,TVSMOTOR,Mar 2023,31974.0,27947.0,4027.0,13.0,136.0,1368,859,1936.0,32.0,1309.0,28.0,18.0,Mar 2023,2023.0,Mar,False
1261,TVSMOTOR,Mar 2024,39145.0,33645.0,5500.0,14.0,106.0,1928,975,2703.0,34.0,1779.0,36.0,23.0,Mar 2024,2024.0,Mar,False
1262,TVSMOTOR,TTM,42886.0,36696.0,6190.0,14.0,95.0,2064,1038,3182.0,,2094.0,42.0,,TTM,,,True
1263,ULTRACEMCO,Mar 2013,20514.0,15674.0,4839.0,24.0,304.0,252,1023,3867.0,30.0,2688.0,98.0,9.0,Mar 2013,2013.0,Mar,False
1264,ULTRACEMCO,Mar 2014,20730.0,16695.0,4035.0,19.0,322.0,361,1139,2858.0,23.0,2213.0,80.0,11.0,Mar 2014,2014.0,Mar,False
1265,ULTRACEMCO,Mar 2015,23306.0,18881.0,4425.0,19.0,350.0,587,1203,2986.0,30.0,2102.0,76.0,12.0,Mar 2015,2015.0,Mar,False
1266,ULTRACEMCO,Mar 2016,25153.0,20252.0,4901.0,19.0,464.0,566,1377,3421.0,28.0,2480.0,90.0,11.0,Mar 2016,2016.0,Mar,False
1267,ULTRACEMCO,Mar 2017,25375.0,20162.0,5212.0,21.0,648.0,640,1348,3872.0,30.0,2714.0,99.0,10.0,Mar 2017,2017.0,Mar,False
